Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
27.1,-26.7,1339,19890227,26.12,12.86,78.04,38.19,1.43,1.43,26.78,0.00,5.04
27.1,-26.7,1339,19890228,25.93,13.63,83.34,47.56,1.67,1.41,23.23,5.38,4.43
27.1,-26.7,1339,19890301,25.18,13.17,86.65,51.45,1.67,1.71,22.33,4.64,4.23
27.1,-26.7,1339,19890302,24.35,13.27,81.93,46.81,1.29,2.3,26.16,0.01,5.12
27.1,-26.7,1339,19890303,22.44,9.74,67.18,41.03,1.05,1.22,28.34,0.00,4.75
27.1,-26.7,1339,19890304,23.64,9.78,85.22,47.17,1.31,1.67,22.32,0.15,4.13
27.1,-26.7,1339,19890305,24.29,11.96,89.75,44.48,1.4,1.36,22.66,0.04,4.21
27.1,-26.7,1339,19890306,25.6,10.84,83.25,41.93,1.37,1.42,25.23,0.09,4.65
27.1,-26.7,1339,19890307,26.34,12.73,72.55,34,1.22,1.91,27.15,0.00,5.36
27.1,-26.7,1339,19890308,26.57,12.4,76.6,37.9,1.28,1.46,24.7,0.00,4.82
27.1,-26.7,1339,19890309,27.79,12.31,79.78,36.84,1.33,1.75,24.01,0.00,4.98
27.1,-26.7,1339,19890310,29.13,11.31,80.69,29.39,1.29,1.46,25.93,0.00,5.20
27.1,-26.7,1339,19890311,28.69,11.86,82.15,29.46,1.28,1.41,26.07,0.00,5.15
27.1,-26.7,1339,19890312,28.55,12.65,69.63,41.87,1.39,2,24.28,2.18,5.18
27.1,-26.7,1339,19890313,24.25,14.55,89.82,52.23,1.51,2.32,20.16,2.13,4.17
27.1,-26.7,1339,19890314,25.54,14.88,80.45,57.68,1.53,2.93,21.79,3.58,4.73
27.1,-26.7,1339,19890315,23.15,10.74,94.06,47.28,1.22,1.28,25.08,0.02,4.30
27.1,-26.7,1339,19890316,25.39,9.95,81.52,40.67,1.25,1.36,26.08,0.00,4.63
27.1,-26.7,1339,19890317,26.96,10.13,86.24,34.58,1.27,1.38,25.54,0.00,4.74
27.1,-26.7,1339,19890318,27.09,11.95,83.12,37.9,1.35,1.42,23.8,0.00,4.59
27.1,-26.7,1339,19890319,26.77,11.02,85.25,40.53,1.44,0.99,23.02,0.00,4.19
27.1,-26.7,1339,19890320,26.22,12.23,90.76,44.77,1.53,0.92,21.59,0.03,3.93
27.1,-26.7,1339,19890321,26.5,12.47,82.87,43.08,1.51,0.9,21.39,0.02,3.93
27.1,-26.7,1339,19890322,24.59,13.98,91.06,62.61,1.63,1.2,17.8,3.04,3.40
27.1,-26.7,1339,19890323,24.67,13.42,89.49,52.06,1.56,1.41,18.46,1.01,3.56
27.1,-26.7,1339,19890324,24.5,13.23,86.08,48.7,1.44,1.39,19.37,1.97,3.71
27.1,-26.7,1339,19890325,21.69,13.33,89.46,68.12,1.52,1.62,13.63,8.38,2.73
27.1,-26.7,1339,19890326,23.1,12.47,88.29,57.99,1.48,1.54,19.66,1.09,3.53
27.1,-26.7,1339,19890327,23.99,11.11,91.1,51.29,1.43,1.36,20.47,0.27,3.64
27.1,-26.7,1339,19890328,25.67,11.81,86.39,36.42,1.28,1.61,23.46,0.00,4.38
27.1,-26.7,1339,19890329,24.53,11.69,76.93,46.37,1.44,1.61,20.41,2.28,3.77
27.1,-26.7,1339,19890330,25.49,13.96,90.62,51.33,1.46,3.5,20.17,3.20,4.60
27.1,-26.7,1339,19890331,18.91,5.85,69.74,35.79,0.66,2.54,24.72,0.00,4.29
27.1,-26.7,1339,19890401,22.42,4.62,81.8,46.65,1.08,2.47,19.55,0.03,3.63
27.1,-26.7,1339,19890402,22.04,11.02,82.21,51.78,1.33,2.66,17.15,1.05,3.39
27.1,-26.7,1339,19890403,24.26,9.25,91.27,39.8,1.18,1.16,22.17,0.00,3.77
27.1,-26.7,1339,19890404,25.07,9.14,82.94,33.28,1.07,1.21,22.88,0.00,3.97
27.1,-26.7,1339,19890405,24.81,10.24,78.06,34.77,1.13,1.04,18.05,0.00,3.37
27.1,-26.7,1339,19890406,24.65,10.94,81.6,38.68,1.17,1.73,18.57,0.01,3.74
27.1,-26.7,1339,19890407,22.8,11.76,79.99,51.51,1.33,1.91,17.99,2.02,3.40
27.1,-26.7,1339,19890408,22.69,11.14,92.35,53.28,1.41,1.18,17.52,2.89,3.02
27.1,-26.7,1339,19890409,22.18,10.31,91.96,54.11,1.38,1.22,17.53,0.39,2.96
27.1,-26.7,1339,19890410,22.77,9.85,91.83,50.62,1.33,1.3,18,0.18,3.08
27.1,-26.7,1339,19890411,23.36,9.67,90.01,44.7,1.29,1.18,18.6,0.10,3.17
27.1,-26.7,1339,19890412,24.3,11.84,82.92,46.67,1.36,0.89,18.63,0.18,3.18
27.1,-26.7,1339,19890413,23.87,12.85,75.53,42.17,1.28,2.11,19.75,0.02,3.83
27.1,-26.7,1339,19890414,23.27,10.75,67.59,42.27,1.1,1.88,20.89,0.00,3.81
27.1,-26.7,1339,19890415,19.87,10.41,94.35,69.37,1.35,1.24,10.19,12.22,1.98
27.1,-26.7,1339,19890416,20.93,11.52,90.43,62.65,1.37,2.13,15.98,5.98,2.86
27.1,-26.7,1339,19890417,20.04,9.92,86.05,61.59,1.22,1.99,14.95,1.42,2.71
27.1,-26.7,1339,19890418,20.29,8.36,87.65,53.59,1.16,1.5,17.6,0.27,2.83
27.1,-26.7,1339,19890419,20.76,6.77,97.75,45.23,1.08,1.07,17.5,0.01,2.73
27.1,-26.7,1339,19890420,21.59,6.52,83.41,36.72,1,1.39,19.73,0.00,3.14
27.1,-26.7,1339,19890421,20.05,11.15,76.03,44.07,1.13,2.54,12.03,1.00,2.83
27.1,-26.7,1339,19890422,20.42,12.48,92.62,64.37,1.47,2.81,13.18,5.89,2.51
27.1,-26.7,1339,19890423,18.43,6.98,85.77,45.38,0.98,1.61,19.84,0.72,2.88
27.1,-26.7,1339,19890424,21.28,5.04,86.44,37.24,0.99,1.51,19.51,0.00,3.03
27.1,-26.7,1339,19890425,20.41,8.62,89.57,53.52,1.22,1.48,13.19,0.69,2.34
27.1,-26.7,1339,19890426,21.05,7.66,92.07,51.31,1.18,1.87,14.01,0.11,2.57
27.1,-26.7,1339,19890427,14.41,10.45,94.42,80.55,1.26,2.03,5.5,11.35,1.21
27.1,-26.7,1339,19890428,17.88,9.7,94.58,64.34,1.21,1.87,11.16,1.27,2.03
27.1,-26.7,1339,19890429,15.93,10.07,83.55,62.39,1.13,3.21,10.18,8.16,2.09
27.1,-26.7,1339,19890430,14.52,9.01,94.95,77.39,1.16,1.71,5.93,16.76,1.28
27.1,-26.7,1339,19890501,17.28,5.92,94.58,53.88,1.04,1.22,13.95,0.23,2.04
27.1,-26.7,1339,19890502,18.3,4.57,94.88,46.91,0.97,0.92,14.92,0.00,2.12
27.1,-26.7,1339,19890503,20.07,4.84,91.56,40.16,0.99,1.78,17.31,0.00,2.70
27.1,-26.7,1339,19890504,20.17,7.75,83.06,48.76,1.06,1.86,15.92,0.86,2.68
27.1,-26.7,1339,19890505,19.05,8.55,91.7,54.87,1.11,1.68,13.51,1.12,2.30
27.1,-26.7,1339,19890506,20.12,6.2,94.17,45.39,1.06,1.18,16.6,0.00,2.41
27.1,-26.7,1339,19890507,20.33,6.69,91.76,38.02,1.03,0.96,13.84,0.00,2.17
27.1,-26.7,1339,19890508,19.62,8.97,89.08,46.34,1.11,1.49,14.02,0.22,2.33
27.1,-26.7,1339,19890509,19.04,7.3,91.07,43.08,0.97,1.14,15.14,0.32,2.28
27.1,-26.7,1339,19890510,20.16,4.3,92.92,38.17,0.94,1.13,17.02,0.00,2.40
27.1,-26.7,1339,19890511,21.83,5.9,90.2,39,1.07,1.44,17.14,0.00,2.62
27.1,-26.7,1339,19890512,23.11,7.52,88.81,37.11,1.1,1.77,16.25,0.00,2.85
27.1,-26.7,1339,19890513,18.63,6.38,91.38,45.32,0.94,1.44,16.97,0.00,2.40
27.1,-26.7,1339,19890514,20.14,5.93,88.53,42.56,1.09,2.34,12.58,3.61,2.34
27.1,-26.7,1339,19890515,19.38,10.94,86.82,61.73,1.26,3.37,12.82,1.49,2.51
27.1,-26.7,1339,19890516,22.06,10.22,85.9,46.18,1.23,2.21,15.18,3.68,2.76
27.1,-26.7,1339,19890517,22.32,10.51,83.53,38.14,1.14,2.24,14.6,0.11,2.89
27.1,-26.7,1339,19890518,23.21,9.09,84.86,31.57,1.07,1.64,16.32,0.00,2.82
27.1,-26.7,1339,19890519,22.55,6.78,91.5,32.8,1.02,1.01,16.45,0.00,2.39
27.1,-26.7,1339,19890520,22.89,6.87,88.18,33.39,1.02,1.58,14.86,0.00,2.61
27.1,-26.7,1339,19890521,21.52,7.31,92.1,38.84,1.01,1.81,15.56,0.00,2.63
27.1,-26.7,1339,19890522,21.47,5.6,89.05,31.87,0.91,1.21,16.11,0.00,2.39
27.1,-26.7,1339,19890523,21.59,6.42,84.16,27.95,0.9,1.62,13.09,0.00,2.48
27.1,-26.7,1339,19890524,22.6,7.45,87,34.68,1.05,2.09,15.25,0.00,2.80
27.1,-26.7,1339,19890525,23.54,9.35,85.23,28.49,1.03,2.07,14.39,0.00,2.95
27.1,-26.7,1339,19890526,22.47,9.53,71.41,32.33,0.96,2.25,14.56,0.06,3.01
27.1,-26.7,1339,19890527,16.99,7.88,97.86,49.15,1.01,1.83,12.34,2.26,1.97
27.1,-26.7,1339,19890528,16.79,6.46,84.29,51.54,0.91,2.24,10.47,0.14,2.03
27.1,-26.7,1339,19890529,16.77,6.55,93.84,52.74,0.92,2.35,10.45,0.02,2.05
27.1,-26.7,1339,19890530,18.93,4.41,92.08,41.42,0.96,1.75,15.38,0.00,2.18
27.1,-26.7,1339,19890531,20.74,6.94,87.51,43.69,1.06,2.11,13.54,0.44,2.39
27.1,-26.7,1339,19890601,18.81,9.93,83.76,58.12,1.21,3.36,10.45,5.03,2.21
27.1,-26.7,1339,19890602,15.53,4.87,89.98,47.13,0.78,1.52,13.78,0.96,1.92
27.1,-26.7,1339,19890603,15.64,2.08,89.7,40.13,0.71,1.31,13.55,0.94,1.82
27.1,-26.7,1339,19890604,13.6,4.71,91.9,75.02,0.92,1.13,7.93,9.82,1.22
27.1,-26.7,1339,19890605,15.05,4.51,94.04,43.74,0.8,2.49,13.51,0.05,2.08
27.1,-26.7,1339,19890606,12.72,3.57,92.98,61.35,0.86,1.61,6.11,0.33,1.17
27.1,-26.7,1339,19890607,13.92,4.09,91.81,64.04,0.92,1.22,11.36,0.96,1.40
27.1,-26.7,1339,19890608,15.89,2.57,97.18,44.91,0.77,1.22,14.06,0.00,1.76
27.1,-26.7,1339,19890609,16.03,0.78,91.7,40.45,0.72,1.28,14.79,0.00,1.81
27.1,-26.7,1339,19890610,16.06,0.57,91.01,39.86,0.7,1.09,14.78,0.00,1.74
27.1,-26.7,1339,19890611,16.14,1.67,89.02,36.94,0.68,1.88,14.77,0.00,2.10
27.1,-26.7,1339,19890612,15.57,2.25,84.24,37.97,0.66,1.2,14.85,0.00,1.83
27.1,-26.7,1339,19890613,16.95,-0.2,91.34,30.17,0.63,1.16,14.74,0.00,1.86
27.1,-26.7,1339,19890614,16.67,-0.16,93.01,29.27,0.62,1.73,14.86,0.00,2.11
27.1,-26.7,1339,19890615,15.95,1.5,82.97,34.33,0.65,2.73,14.64,0.00,2.41
27.1,-26.7,1339,19890616,14.74,0.98,89.5,31.68,0.57,2.17,14.89,0.00,2.21
27.1,-26.7,1339,19890617,15.44,-2,88.56,28.17,0.54,1.59,14.94,0.00,2.00
27.1,-26.7,1339,19890618,15.64,1.16,77.12,41.25,0.68,0.92,14.1,0.00,1.63
27.1,-26.7,1339,19890619,16.4,0.46,94.95,40.98,0.73,0.95,14.28,0.00,1.65
27.1,-26.7,1339,19890620,17.35,1.03,89.71,33.38,0.7,1.26,14.37,0.00,1.88
27.1,-26.7,1339,19890621,17.63,1.31,87.61,35.96,0.75,1.7,13,0.00,1.99
27.1,-26.7,1339,19890622,18.28,2.87,91.1,35.97,0.81,1.81,11.15,0.00,2.01
27.1,-26.7,1339,19890623,19.08,5.93,79.58,42.96,0.93,3.05,13.97,0.71,2.58
27.1,-26.7,1339,19890624,18.37,8.63,82.57,52.99,1.04,3.23,11.83,3.68,2.40
27.1,-26.7,1339,19890625,20.02,9.46,76.67,42.3,0.93,4.17,12.74,0.30,3.32
27.1,-26.7,1339,19890626,14.34,1.11,74.77,33.89,0.54,1.45,14.92,0.00,1.92
27.1,-26.7,1339,19890627,20.56,-0.74,92.43,22.04,0.69,1.85,14.46,0.34,2.44
27.1,-26.7,1339,19890628,21.22,10.62,71.83,40.92,1.07,3.3,13.01,0.14,3.03
27.1,-26.7,1339,19890629,22.76,10.79,77.34,32.24,0.98,3.17,14.14,0.00,3.44
27.1,-26.7,1339,19890630,22.01,10.1,68.89,26.21,0.81,3.15,14.32,0.00,3.59
27.1,-26.7,1339,19890701,17.47,4.31,57.02,34.81,0.59,1.8,11.6,0.00,2.31
27.1,-26.7,1339,19890702,16.39,0.3,66.09,23.42,0.45,0.99,15.14,0.00,1.88
27.1,-26.7,1339,19890703,16.03,-1.84,78.88,21.21,0.43,1.84,15.12,0.00,2.33
27.1,-26.7,1339,19890704,20.34,1.54,63.67,19.73,0.51,2.68,14.92,0.00,3.24
27.1,-26.7,1339,19890705,20.61,7.56,50.72,20.4,0.5,2.48,14.97,0.00,3.40
27.1,-26.7,1339,19890706,18.78,3.19,68.16,24.76,0.55,0.92,14.94,0.00,1.96
27.1,-26.7,1339,19890707,18.4,3.45,77.05,39.89,0.77,2.21,14.91,0.00,2.43
27.1,-26.7,1339,19890708,18.79,3.6,95.01,35.28,0.8,1.76,14.88,0.00,2.26
27.1,-26.7,1339,19890709,19.28,4.01,91.09,39.47,0.83,1.35,14.04,0.01,2.08
27.1,-26.7,1339,19890710,19.91,3.77,91.44,27.1,0.74,1.13,13.07,0.00,2.04
27.1,-26.7,1339,19890711,20.99,4.86,79.83,21.21,0.65,2.37,13.37,0.00,3.03
27.1,-26.7,1339,19890712,18.76,4.27,70.58,28.72,0.66,1.84,14.99,0.00,2.52
27.1,-26.7,1339,19890713,18.86,3.93,90.92,34.79,0.76,1.56,14.97,0.00,2.28
27.1,-26.7,1339,19890714,19.3,2.06,90.19,28.84,0.67,1.1,15.29,0.00,2.11
27.1,-26.7,1339,19890715,19.53,1.69,87.79,29.87,0.69,1.44,15.27,0.00,2.31
27.1,-26.7,1339,19890716,19.39,3.58,88.77,30.31,0.75,1.96,15.21,0.00,2.55
27.1,-26.7,1339,19890717,20.32,7.12,77.09,23.8,0.69,3.81,13.75,0.12,3.79
27.1,-26.7,1339,19890718,13.55,1.2,81.36,42.3,0.49,3.99,11.19,2.06,2.82
27.1,-26.7,1339,19890719,9.51,-1.23,76.62,39.21,0.42,2.87,12.02,0.10,2.07
27.1,-26.7,1339,19890720,13.31,-1.75,85.84,24.61,0.42,2.38,16.07,0.00,2.45
27.1,-26.7,1339,19890721,14.21,-0.84,87.16,30.82,0.52,1.75,15.62,0.00,2.16
27.1,-26.7,1339,19890722,14.64,-1.79,90.07,31.39,0.51,1.19,16.04,0.00,1.98
27.1,-26.7,1339,19890723,15.52,-1.77,90.77,26.48,0.49,1.15,16.2,0.00,2.06
27.1,-26.7,1339,19890724,16.17,-1.85,84.53,27.12,0.53,1.46,16.2,0.00,2.23
27.1,-26.7,1339,19890725,17.24,0.15,84.1,24.06,0.54,1.88,16.21,0.00,2.58
27.1,-26.7,1339,19890726,19.97,3.27,65.3,23.96,0.62,2.42,15.67,0.00,3.14
27.1,-26.7,1339,19890727,15.66,0.97,71.39,21.74,0.39,1.84,16.45,0.00,2.66
27.1,-26.7,1339,19890728,19.18,-0.43,70.09,23.28,0.51,1.5,16.53,0.00,2.62
27.1,-26.7,1339,19890729,21.1,4.01,89.77,30.94,0.82,2.67,16.23,0.00,3.15
27.1,-26.7,1339,19890730,21.33,5.82,83.45,23.64,0.74,3.07,16.58,0.00,3.63
27.1,-26.7,1339,19890731,22.35,6.11,65.92,25.09,0.61,2.17,16.57,0.00,3.48
27.1,-26.7,1339,19890801,21.67,4.37,64.47,29.33,0.75,3.55,16.57,0.00,3.81
27.1,-26.7,1339,19890802,20.89,8.52,66.19,29.46,0.71,3.91,15.5,0.01,4.20
27.1,-26.7,1339,19890803,17.88,1.55,77.29,26.77,0.53,1.93,17.31,0.00,2.88
27.1,-26.7,1339,19890804,20.38,3.03,88.34,24.4,0.57,2.02,17.34,0.00,3.21
27.1,-26.7,1339,19890805,20.85,0.97,56.91,13.21,0.39,1.48,17.88,0.00,3.04
27.1,-26.7,1339,19890806,21.64,0.1,59.4,14.38,0.41,1.55,17.86,0.00,3.14
27.1,-26.7,1339,19890807,22.91,3.6,56.09,16.67,0.47,1.16,17.85,0.00,2.94
27.1,-26.7,1339,19890808,22.24,2.55,90.56,21.25,0.64,1.85,17.77,0.00,3.28
27.1,-26.7,1339,19890809,22.22,6.34,71.5,23.85,0.7,2.04,17.63,0.00,3.46
27.1,-26.7,1339,19890810,22.88,4.08,86.42,22.35,0.68,0.95,17.88,0.00,2.76
27.1,-26.7,1339,19890811,23.9,4.44,81.56,22.11,0.71,1.55,17.97,0.00,3.29
27.1,-26.7,1339,19890812,23.61,5.86,78.88,18.44,0.69,1.74,18.13,0.00,3.48
27.1,-26.7,1339,19890813,23.78,7.45,62.16,16.22,0.64,2.27,17.7,0.00,3.98
27.1,-26.7,1339,19890814,21.69,10.72,67.15,41.43,1.04,4.05,15.2,2.68,3.88
27.1,-26.7,1339,19890815,23.87,9.45,90.8,33.59,1.02,3.21,17.91,0.00,4.08
27.1,-26.7,1339,19890816,22.93,7.36,72.92,20.57,0.64,2.46,18.47,0.00,4.09
27.1,-26.7,1339,19890817,23.97,2.14,75.44,22.33,0.74,1.96,18.59,0.00,3.61
27.1,-26.7,1339,19890818,23.38,9.47,80.8,34.96,1.01,3.45,18.45,0.00,4.20
27.1,-26.7,1339,19890819,22.06,7.16,84.8,28.67,0.88,2.47,18.91,0.00,3.70
27.1,-26.7,1339,19890820,23.42,8.88,64.53,24.21,0.79,3.3,19.01,0.00,4.58
27.1,-26.7,1339,19890821,24.72,9.03,55.86,20.44,0.72,2.13,19.16,0.00,4.17
27.1,-26.7,1339,19890822,24.61,8.49,62.85,23.14,0.8,1.94,19.3,0.00,3.96
27.1,-26.7,1339,19890823,23.89,8.66,66.85,28.91,0.84,2.36,19.48,0.00,4.11
27.1,-26.7,1339,19890824,23.78,11.43,65.95,29.48,0.88,3.3,16.08,0.00,4.51
27.1,-26.7,1339,19890825,25.72,12.62,47.15,22.8,0.82,3.56,17.82,0.00,5.31
27.1,-26.7,1339,19890826,26.61,10.94,62.36,20.04,0.81,3.1,13.93,0.00,4.81
27.1,-26.7,1339,19890827,23.02,9.6,41.92,17.7,0.57,2.37,19.58,0.00,4.47
27.1,-26.7,1339,19890828,24.05,4.58,60.14,19.74,0.6,1.31,20.77,0.00,3.66
27.1,-26.7,1339,19890829,25.52,8.85,72.14,21.68,0.86,3.27,19.45,0.00,4.93
27.1,-26.7,1339,19890830,19.32,5.18,55.75,24.28,0.51,2.63,21.09,0.00,4.16
27.1,-26.7,1339,19890831,23.35,1.85,59.11,24.32,0.63,2.05,21.22,0.00,4.09
27.1,-26.7,1339,19890901,21.57,9.26,87.94,35.94,1.02,2.97,17.34,0.01,3.75
27.1,-26.7,1339,19890902,24.25,9.61,74.71,32.23,1.03,2.85,18.62,0.61,4.26
27.1,-26.7,1339,19890903,25.54,8.07,83.82,15.6,0.69,2.22,21.31,0.00,4.68
27.1,-26.7,1339,19890904,25.13,11.23,43.78,13.08,0.55,3.16,20.56,0.00,5.63
27.1,-26.7,1339,19890905,21.39,5.22,56.79,23.37,0.54,2.65,21.53,0.00,4.53
27.1,-26.7,1339,19890906,12.53,2.07,50.83,19.48,0.3,3.64,22.64,0.00,4.06
27.1,-26.7,1339,19890907,17.3,-1.39,68.09,22.96,0.42,1.84,22.64,0.00,3.60
27.1,-26.7,1339,19890908,19.82,1.05,60.74,20.09,0.47,1.83,22.59,0.00,3.91
27.1,-26.7,1339,19890909,19.6,5.84,71.28,31.92,0.67,2.58,22.26,0.00,4.15
27.1,-26.7,1339,19890910,20.95,5.32,68.9,26.67,0.67,2.34,22.62,0.00,4.26
27.1,-26.7,1339,19890911,23.22,6.33,57.05,26.64,0.69,2.49,20.94,0.00,4.56
27.1,-26.7,1339,19890912,23.59,10.26,41.82,23.75,0.69,3.1,20.16,0.02,5.15
27.1,-26.7,1339,19890913,27.52,10.98,51.29,21.15,0.79,2.94,22.57,0.00,5.75
27.1,-26.7,1339,19890914,28.85,13.45,47.29,18.53,0.79,3.14,22.73,0.00,6.28
27.1,-26.7,1339,19890915,29.36,8.65,67.76,17.01,0.8,1.08,23.1,0.00,4.43
27.1,-26.7,1339,19890916,29.88,10.04,47.01,20.19,0.82,2.26,22.97,0.00,5.58
27.1,-26.7,1339,19890917,28.78,15.61,46.36,21.41,0.93,3.87,21.41,0.86,6.69
27.1,-26.7,1339,19890918,27.56,12.02,42.72,20.36,0.67,4.16,23.24,0.02,6.98
27.1,-26.7,1339,19890919,19.63,6.65,55.06,20.95,0.47,2.79,23.93,0.00,4.90
27.1,-26.7,1339,19890920,23.66,5.73,43.96,16.07,0.55,1.51,24.27,0.00,4.49
27.1,-26.7,1339,19890921,25.5,7.13,56.49,25.03,0.75,2.24,24.28,0.00,5.10
27.1,-26.7,1339,19890922,25.26,7.71,72.41,19.27,0.73,2.1,24.43,0.00,5.05
27.1,-26.7,1339,19890923,25.83,7.65,64.76,29.72,0.84,2.67,21.42,0.05,5.09
27.1,-26.7,1339,19890924,23.73,6.46,52.33,13.03,0.48,2.16,25.5,0.00,5.21
27.1,-26.7,1339,19890925,22.42,3.8,54.09,26.22,0.59,1.69,25.22,0.00,4.54
27.1,-26.7,1339,19890926,23.48,8.14,65.56,29.67,0.81,2.42,24.31,0.00,4.95
27.1,-26.7,1339,19890927,25.34,10.18,50.91,22.71,0.73,2.17,24.97,0.00,5.34
27.1,-26.7,1339,19890928,26.78,9.77,50.73,20.67,0.76,2.18,25.2,0.00,5.53
27.1,-26.7,1339,19890929,29.2,11.37,45.83,17,0.74,2.41,25.53,0.00,6.16
27.1,-26.7,1339,19890930,31.19,13.18,38.83,11.58,0.65,2.93,25.72,0.00,7.10
27.1,-26.7,1339,19891001,30.78,15.96,35.09,13.5,0.71,4.49,25.19,0.00,8.44
27.1,-26.7,1339,19891002,29.45,12.01,33.33,15.48,0.58,5.31,24.77,0.00,8.61
27.1,-26.7,1339,19891003,19.76,6.11,57.29,25.48,0.52,2.02,26.87,0.00,4.80
27.1,-26.7,1339,19891004,26.06,6.75,53.63,20.03,0.61,1.72,26.92,0.00,5.33
27.1,-26.7,1339,19891005,28.82,8.45,39.53,14.98,0.62,2.44,26.77,0.00,6.31
27.1,-26.7,1339,19891006,29.17,8.12,52.85,21.48,0.91,3.23,24.32,0.00,6.34
27.1,-26.7,1339,19891007,19.08,12.98,80.27,59.03,1.31,2.02,11.65,14.70,2.64
27.1,-26.7,1339,19891008,25.07,11.01,83.78,41.96,1.32,3.51,22.43,13.50,4.91
27.1,-26.7,1339,19891009,22.89,8.14,65.96,25.75,0.75,1.94,27.33,0.00,5.13
27.1,-26.7,1339,19891010,15.88,8.54,74.01,52.34,0.9,3.33,12.83,0.18,3.02
27.1,-26.7,1339,19891011,18.47,8.07,81.86,48.94,1,2,13.91,1.51,2.94
27.1,-26.7,1339,19891012,22.38,7.75,79.26,35.63,0.95,1.6,25.16,0.00,4.51
27.1,-26.7,1339,19891013,25.23,7.08,74.26,25.39,0.87,1.73,25.67,0.00,5.04
27.1,-26.7,1339,19891014,26.7,10.18,52.82,21.55,0.83,2.06,26.18,0.00,5.66
27.1,-26.7,1339,19891015,28.2,13.06,39.75,16.24,0.66,3.16,27.2,0.00,7.13
27.1,-26.7,1339,19891016,24.51,12.36,57.69,28.77,0.95,3.36,20.48,0.55,5.46
27.1,-26.7,1339,19891017,26.75,10.75,78.94,30.32,1.05,3.21,25.83,0.00,6.05
27.1,-26.7,1339,19891018,29.63,13.65,60.14,22.79,1.03,3.16,27,0.19,6.95
27.1,-26.7,1339,19891019,31.4,16.25,50.32,18.06,1.01,3.23,24.04,0.88,7.22
27.1,-26.7,1339,19891020,27.56,14.72,58.25,33.73,1.22,4.37,21.67,8.01,6.35
27.1,-26.7,1339,19891021,27.04,15.31,72.85,42.27,1.29,3.8,21.56,3.64,5.93
27.1,-26.7,1339,19891022,21.32,11.49,70.41,36.32,0.97,1.87,13.79,0.50,3.53
27.1,-26.7,1339,19891023,23.22,9.44,89.7,27.23,0.89,1.75,26.24,0.06,5.02
27.1,-26.7,1339,19891024,23.02,11.2,84.64,41.43,1.17,3.6,21.29,4.10,4.83
27.1,-26.7,1339,19891025,23.72,11.37,76.8,32.48,1.1,1.87,23.38,2.29,4.74
27.1,-26.7,1339,19891026,24.82,8.73,83.51,25.82,0.98,1.38,27.88,0.03,5.15
27.1,-26.7,1339,19891027,28.1,11.43,62.6,23.13,0.98,2.38,28.87,0.00,6.39
27.1,-26.7,1339,19891028,30.49,12.75,49.34,18.84,0.91,1.71,29.05,0.00,6.38
27.1,-26.7,1339,19891029,28.79,15.12,74.06,37.23,1.32,3.63,26.39,1.40,6.72
27.1,-26.7,1339,19891030,28.6,14.17,64.24,30.35,1.14,4.86,27.17,1.62,7.56
27.1,-26.7,1339,19891031,30.59,15.09,52.94,15.39,0.81,3.41,29.05,0.00,8.01
27.1,-26.7,1339,19891101,30.97,11.89,36.09,14.97,0.81,1.78,29.38,0.00,6.59
27.1,-26.7,1339,19891102,25.38,15.31,76.01,45.31,1.46,5.15,22.89,2.65,5.74
27.1,-26.7,1339,19891103,24.72,13.99,83,56.97,1.5,3.95,20.48,10.40,4.80
27.1,-26.7,1339,19891104,26.81,13.09,84.03,25.12,1.07,2.22,28.37,0.27,6.11
27.1,-26.7,1339,19891105,27.38,11.18,88.43,41.19,1.48,2.66,24,4.63,5.24
27.1,-26.7,1339,19891106,25.87,13.85,84.96,39.32,1.38,2.76,24.13,5.07,5.37
27.1,-26.7,1339,19891107,26.55,12.5,84.32,40.58,1.33,2.01,24.77,3.98,5.25
27.1,-26.7,1339,19891108,27.66,13.05,83.98,38.19,1.4,2.78,24.63,29.39,5.68
27.1,-26.7,1339,19891109,25.67,13.28,84.57,48.43,1.54,3.11,22.74,12.37,4.96
27.1,-26.7,1339,19891110,28.75,14.1,75.87,35.02,1.36,2.43,28.08,0.70,6.28
27.1,-26.7,1339,19891111,26.22,13.41,77.24,44.4,1.42,2.78,26.63,5.38,5.65
27.1,-26.7,1339,19891112,22.51,14.08,82.67,51.94,1.42,2.36,17.61,10.02,3.91
27.1,-26.7,1339,19891113,23.28,12.24,83.65,50.74,1.44,2.03,22.68,6.28,4.38
27.1,-26.7,1339,19891114,24.71,11.87,84.71,40.37,1.3,2.25,25.71,0.18,5.17
27.1,-26.7,1339,19891115,22.24,13.39,75.96,57.38,1.33,4,15.14,10.04,4.06
27.1,-26.7,1339,19891116,22.99,8.23,86.77,29.91,0.89,3.38,26.33,0.05,5.66
27.1,-26.7,1339,19891117,20.83,7.69,75.07,35.31,0.9,1.91,24.3,0.03,4.57
27.1,-26.7,1339,19891118,25.08,7.25,78.03,26.46,0.89,2.06,28.41,0.00,5.70
27.1,-26.7,1339,19891119,25.03,10.25,62.89,24.59,0.87,1.38,31.35,0.00,5.85
27.1,-26.7,1339,19891120,24.61,10.87,70.24,38.21,1.16,2.56,26.18,0.06,5.45
27.1,-26.7,1339,19891121,27.18,12.4,69.34,31.87,1.15,2.68,30.92,0.00,6.63
