Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
31,-25.5,895,19790129,29.13,19.14,84.83,60.93,2.35,0.92,23.29,5.82,4.76
31,-25.5,895,19790130,22.76,18.34,98.13,75.1,2.17,1.53,11.05,32.92,2.32
31,-25.5,895,19790131,23.17,17.19,89.59,63.34,1.87,1.51,15.98,1.61,3.28
31,-25.5,895,19790201,26.84,17.05,85.83,53.12,1.84,1.26,22.9,1.14,4.63
31,-25.5,895,19790202,25.32,17.14,86.02,62.12,1.86,1.33,21.57,1.02,4.27
31,-25.5,895,19790203,25.51,16.68,88.12,50.73,1.71,1.4,24.53,0.56,4.79
31,-25.5,895,19790204,28.1,13.76,86.8,47.19,1.77,1.22,31.45,0.00,5.82
31,-25.5,895,19790205,28.78,15.08,83.23,52.45,1.97,1.29,29.96,0.00,5.70
31,-25.5,895,19790206,28.65,15.95,89.78,48.63,1.97,1.26,30.11,0.00,5.75
31,-25.5,895,19790207,31.16,16.96,88.59,54.93,2.27,0.68,27.73,0.84,5.51
31,-25.5,895,19790208,26.98,19.16,92.39,58.87,2.2,1.4,19.34,1.63,4.04
31,-25.5,895,19790209,28.13,17.93,90.88,51.85,2.03,1.34,28.43,0.40,5.53
31,-25.5,895,19790210,29.23,18.67,83.03,50.57,1.98,1.27,28.01,0.21,5.65
31,-25.5,895,19790211,28.3,17.86,91.24,48.69,1.91,1.22,27.49,0.07,5.42
31,-25.5,895,19790212,29.92,15.48,87.92,46.98,1.94,1.24,29.4,0.20,5.75
31,-25.5,895,19790213,28.83,17.19,88.54,52.21,1.97,1.21,26.18,0.18,5.21
31,-25.5,895,19790214,29,17.66,85.89,53.3,2.08,1.12,22.75,3.71,4.67
31,-25.5,895,19790215,29.25,17.01,87.36,56.74,2.21,1.08,23.6,0.83,4.72
31,-25.5,895,19790216,31.06,17.35,91.95,54.07,2.28,0.94,26.06,7.76,5.26
31,-25.5,895,19790217,27.3,18.45,89.58,66.76,2.37,1.15,19.46,15.25,3.87
31,-25.5,895,19790218,30.35,18.58,92.59,59.63,2.38,1.06,22.91,3.90,4.73
31,-25.5,895,19790219,22.87,18.07,91.45,77.76,2.13,1.16,10.39,10.85,2.22
31,-25.5,895,19790220,21.27,17.58,88.57,75.02,1.97,1.2,8.52,4.09,1.92
31,-25.5,895,19790221,25.91,16.91,91.13,56.02,1.94,1.12,21.03,0.29,4.08
31,-25.5,895,19790222,28.05,18.02,82.22,54.96,2.06,1.24,24.95,0.06,4.91
31,-25.5,895,19790223,27.03,18.87,85.59,55.14,2.08,1.43,23.6,1.78,4.67
31,-25.5,895,19790224,26.55,18.33,90.94,54.3,2.03,1.15,21.21,2.70,4.20
31,-25.5,895,19790225,27.97,17.99,87.43,53.97,2.06,1.19,25.66,0.15,4.97
31,-25.5,895,19790226,28.43,18.53,83.67,52.92,2.03,1.26,26.38,0.56,5.18
31,-25.5,895,19790227,27.99,16.96,85.5,53.37,2.02,1.47,26.37,0.02,5.07
31,-25.5,895,19790228,27.64,18.95,87.38,59.71,2.15,1.44,21.51,0.63,4.38
31,-25.5,895,19790301,27.11,18.69,88.67,63.51,2.17,1.41,20.95,16.40,4.19
31,-25.5,895,19790302,22.38,17.48,97.7,78.74,2.09,1.2,8.94,16.53,1.94
31,-25.5,895,19790303,24.16,16.99,98.33,73.24,2.12,1.56,14.49,23.55,2.83
31,-25.5,895,19790304,20.7,15,86.33,62.51,1.5,2.12,14.26,8.91,3.03
31,-25.5,895,19790305,25.07,11.58,85.34,54.49,1.57,1.12,25.13,0.00,4.37
31,-25.5,895,19790306,25.32,14.47,86.48,63.68,1.87,1.1,22.13,0.30,3.99
31,-25.5,895,19790307,27.17,17.77,92.33,57.66,2.02,1.06,23.67,0.29,4.50
31,-25.5,895,19790308,25.62,15.79,92.34,59.68,1.99,1.22,24.65,0.01,4.37
31,-25.5,895,19790309,27.04,15.69,88.28,49.73,1.81,1.22,27.6,0.00,5.01
31,-25.5,895,19790310,26.08,16.42,88.79,57.79,1.85,1.18,25.18,0.12,4.59
31,-25.5,895,19790311,26.49,16.13,84.36,49.41,1.69,1.21,26.47,0.13,4.85
31,-25.5,895,19790312,24.21,14.89,87.01,52.98,1.69,1.3,18.39,0.49,3.51
31,-25.5,895,19790313,25.59,15,86.49,51.06,1.74,1.19,22.99,0.14,4.19
31,-25.5,895,19790314,26.45,15.77,87.37,49.89,1.74,1.06,24,0.09,4.41
31,-25.5,895,19790315,26.97,13.51,83.88,51.93,1.77,1.35,26.22,0.00,4.69
31,-25.5,895,19790316,27.33,13.33,90.02,48.36,1.67,1.09,25.68,0.00,4.62
31,-25.5,895,19790317,28.36,13.88,82.49,52.15,1.84,1.1,23.65,0.47,4.42
31,-25.5,895,19790318,29.73,14.98,83.71,43.73,1.9,1.26,25,0.44,4.83
31,-25.5,895,19790319,32.37,16.38,84.45,38.17,2,1.08,23,0.26,4.78
31,-25.5,895,19790320,29.68,18.23,87.28,60.09,2.28,1.08,22.35,1.07,4.39
31,-25.5,895,19790321,28.99,17.41,85.48,57.65,2.1,1.28,21.09,1.41,4.21
31,-25.5,895,19790322,21.87,17.3,87.39,75.2,1.88,1.43,7.98,2.36,1.93
31,-25.5,895,19790323,23.36,16.68,91.22,65.98,1.84,1.1,14.71,1.14,2.85
31,-25.5,895,19790324,27.05,17.09,85.86,57.73,1.98,0.84,18.48,0.54,3.55
31,-25.5,895,19790325,25.82,16.15,89.12,55.41,1.92,1.18,16.74,0.44,3.27
31,-25.5,895,19790326,27.15,16.92,94.74,54,2.08,0.97,18.23,2.21,3.49
31,-25.5,895,19790327,30.33,15.6,87.96,40.24,1.89,1.48,22.34,2.32,4.57
31,-25.5,895,19790328,26.22,15.97,91.27,59.5,1.92,1.19,18.55,17.99,3.50
31,-25.5,895,19790329,23.31,15.09,97.12,64.41,1.73,1.26,16.29,1.32,3.01
31,-25.5,895,19790330,20.23,15.82,87.68,68.12,1.55,1.47,11.5,3.89,2.41
31,-25.5,895,19790331,23.04,15.14,83.73,56.79,1.49,1.19,15.87,0.38,3.08
31,-25.5,895,19790401,25.74,12.78,89.47,50.01,1.84,1.06,19.63,1.48,3.41
31,-25.5,895,19790402,24.29,17.31,91.17,68.28,2.06,1.2,15.5,4.14,2.87
31,-25.5,895,19790403,24.71,17.67,91.89,69.3,2.13,0.92,15.79,4.99,2.90
31,-25.5,895,19790404,25.45,17.24,89.17,58.16,2.01,1.07,17.02,3.23,3.17
31,-25.5,895,19790405,28.88,13.98,87.86,45.34,1.86,1,22.27,0.17,4.04
31,-25.5,895,19790406,25.81,14.07,88.63,55.52,1.85,1.12,19.03,0.26,3.36
31,-25.5,895,19790407,25.86,14.64,88.5,56.19,1.86,0.66,16.53,0.12,2.96
31,-25.5,895,19790408,26.7,14.04,90.67,47.02,1.82,0.9,20.04,0.08,3.51
31,-25.5,895,19790409,26.71,13.72,88.72,45.92,1.67,0.85,22.56,0.00,3.81
31,-25.5,895,19790410,27.17,11.96,86.46,37.98,1.42,0.99,22.84,0.00,3.91
31,-25.5,895,19790411,27.08,12.21,82.04,45.74,1.49,1.17,22.39,0.00,3.91
31,-25.5,895,19790412,27.23,12.85,85.63,51.01,1.72,0.98,21.08,0.00,3.64
31,-25.5,895,19790413,27.2,13.83,89.38,50.47,1.77,1.09,21.22,0.69,3.70
31,-25.5,895,19790414,27.11,14.16,90.99,52.4,1.89,1.04,19.66,1.88,3.45
31,-25.5,895,19790415,21.61,16.28,91.86,68.31,1.79,1.14,10.51,14.68,2.07
31,-25.5,895,19790416,23.5,14.94,83.77,52.04,1.71,0.99,16.81,0.41,2.87
31,-25.5,895,19790417,24.89,13.79,92.86,54.93,1.75,1.12,19.82,0.03,3.27
31,-25.5,895,19790418,24.32,12.16,91.62,57.49,1.71,1.3,19.75,0.01,3.17
31,-25.5,895,19790419,25.79,13.13,88.98,55.3,1.74,1.09,19.78,1.76,3.30
31,-25.5,895,19790420,22.7,14.48,94.85,68.21,1.86,0.91,13.92,7.65,2.33
31,-25.5,895,19790421,20.2,15.44,87.53,77,1.79,0.94,9.8,17.41,1.77
31,-25.5,895,19790422,22.36,15.04,95.65,59.07,1.66,0.78,15.74,1.10,2.58
31,-25.5,895,19790423,25.61,12.42,91.98,54.08,1.75,0.9,17.87,0.11,2.94
31,-25.5,895,19790424,25.47,14.12,89.79,49.09,1.72,1.07,17.1,1.18,2.97
31,-25.5,895,19790425,24.89,12.62,87.8,45.4,1.57,1.05,18.99,0.04,3.09
31,-25.5,895,19790426,26.7,12.2,77.1,38.9,1.46,1.42,18.95,0.02,3.44
31,-25.5,895,19790427,22.92,13.54,89.59,58.06,1.64,0.88,14.75,0.75,2.44
31,-25.5,895,19790428,24.86,12.43,93.35,50.82,1.69,1.13,18.84,0.00,3.00
31,-25.5,895,19790429,27.33,12.74,89.36,45.07,1.66,1.14,19.32,0.00,3.30
31,-25.5,895,19790430,27.37,12.7,90.91,49.66,1.71,1.04,18.9,0.00,3.18
31,-25.5,895,19790501,28.31,13.4,87.32,46.34,1.77,1.2,18.33,0.00,3.27
31,-25.5,895,19790502,28.78,13.72,85.43,41.73,1.7,1.22,18.14,0.00,3.33
31,-25.5,895,19790503,28.9,13.87,81.78,39.1,1.62,1.31,18.74,0.00,3.48
31,-25.5,895,19790504,27.28,14.14,84.08,42.65,1.8,1.64,18.16,0.87,3.28
31,-25.5,895,19790505,20.69,15.95,89.67,65.97,1.76,1.34,10.55,3.61,1.89
31,-25.5,895,19790506,25.21,14.84,91.7,42.02,1.62,0.99,15.65,0.57,2.70
31,-25.5,895,19790507,17.71,11.86,92.11,80.16,1.51,1.33,5.93,11.90,1.20
31,-25.5,895,19790508,14.01,10.37,89.16,73.34,1.12,1.45,5.62,8.82,1.31
31,-25.5,895,19790509,17.17,7.12,92.22,55.14,1.05,1.55,12.54,0.11,1.97
31,-25.5,895,19790510,19.53,7.49,84.46,51.02,1.11,1.34,14.72,0.00,2.24
31,-25.5,895,19790511,20.13,8.32,89.44,54.29,1.22,1.19,15.7,0.00,2.26
31,-25.5,895,19790512,20.68,7.67,95.51,51.92,1.19,0.96,16.96,0.00,2.32
31,-25.5,895,19790513,20.76,8.66,93.1,47.02,1.17,1.09,17.42,0.00,2.43
31,-25.5,895,19790514,21.22,7.55,88.23,46.07,1.11,0.99,17.77,0.00,2.44
31,-25.5,895,19790515,21.75,7.61,93.63,37.37,1.03,1.07,17.62,0.00,2.53
31,-25.5,895,19790516,20.42,7.46,84.81,44.68,1.1,1.04,17.19,0.00,2.33
31,-25.5,895,19790517,21.7,7.41,89.15,49.44,1.22,1.14,17.52,0.00,2.42
31,-25.5,895,19790518,22.61,8.15,91.81,51.02,1.28,1.14,17.12,0.00,2.45
31,-25.5,895,19790519,18.73,9.18,86.99,65.72,1.26,1.13,8.32,0.81,1.53
31,-25.5,895,19790520,22.98,11.16,97.56,45.78,1.32,1.12,16.29,0.00,2.47
31,-25.5,895,19790521,22.05,9.81,82.16,51.5,1.29,1.41,16.09,0.00,2.44
31,-25.5,895,19790522,21.42,11.06,94.43,55.38,1.39,1.13,13.98,0.01,2.12
31,-25.5,895,19790523,20.18,10.17,86.56,53.59,1.29,1.27,13.04,0.25,2.01
31,-25.5,895,19790524,22.42,8.89,94.71,53.86,1.3,1.11,15.36,0.01,2.25
31,-25.5,895,19790525,23.87,9.58,92.46,51.09,1.42,1.16,14.8,0.01,2.29
31,-25.5,895,19790526,20.57,10.57,91.5,62.31,1.48,1.01,10.81,1.69,1.67
31,-25.5,895,19790527,21.17,9.98,90.35,47.28,1.21,1.21,14.59,0.00,2.20
31,-25.5,895,19790528,21.97,8.34,94.04,46.56,1.19,1.02,15.85,0.00,2.22
31,-25.5,895,19790529,24.3,8.79,94.23,46.11,1.28,1.22,15.51,0.00,2.42
31,-25.5,895,19790530,25.77,10.74,83.6,39.9,1.36,1.46,15.28,0.00,2.67
31,-25.5,895,19790531,25.93,10.92,83.34,40.92,1.39,1.37,14.7,0.10,2.59
31,-25.5,895,19790601,19.03,12.81,92.79,65.43,1.57,1.08,7.19,1.37,1.30
31,-25.5,895,19790602,21.99,12.44,96.39,54.42,1.47,1.05,14.47,0.01,2.10
31,-25.5,895,19790603,20.3,11.68,93.98,54.56,1.34,0.85,11.05,0.14,1.71
31,-25.5,895,19790604,20.02,10.52,91.47,46.59,1.16,0.95,13.95,0.01,1.97
31,-25.5,895,19790605,22.59,7.43,86.95,40.15,1.09,1.21,15.51,0.00,2.30
31,-25.5,895,19790606,25.63,9.89,76.02,34.67,1.23,1.39,15.25,0.00,2.63
31,-25.5,895,19790607,20.66,11.24,89.85,54.77,1.34,1.08,10.88,0.02,1.77
31,-25.5,895,19790608,22.27,9.49,92.86,54.34,1.33,1.16,14.26,0.00,2.07
31,-25.5,895,19790609,25.11,9.77,82.53,27.52,1.04,1.8,15.42,0.00,2.97
31,-25.5,895,19790610,25.64,9.67,69.59,27.83,0.92,1.97,15.43,0.00,3.25
31,-25.5,895,19790611,23.61,10.77,55.04,24.12,0.73,2.49,15.59,0.00,3.68
31,-25.5,895,19790612,18.28,5.61,59.07,24.07,0.58,1.66,16.06,0.00,2.54
31,-25.5,895,19790613,14.73,3.67,59.93,34.35,0.56,2.13,15.21,0.00,2.37
31,-25.5,895,19790614,13.55,5.65,76.97,44.88,0.76,1.38,8.5,0.11,1.53
31,-25.5,895,19790615,15.51,4.69,85.62,47.82,0.81,1.04,11.98,0.00,1.60
31,-25.5,895,19790616,16.86,4.58,88.18,42.32,0.85,1.24,13.7,0.10,1.81
31,-25.5,895,19790617,15.37,8.31,86.68,57.69,1.02,0.97,8.39,0.84,1.35
31,-25.5,895,19790618,16.44,6.83,89.39,51.54,0.97,0.94,8.26,0.01,1.39
31,-25.5,895,19790619,20.06,5.69,87.58,39.9,0.9,1.25,14.94,0.00,2.11
31,-25.5,895,19790620,21.11,6.11,81.23,34.28,0.84,1.33,14.98,0.00,2.29
31,-25.5,895,19790621,19.13,6.36,85.94,35.67,0.79,1.16,14.91,0.00,2.09
31,-25.5,895,19790622,17.99,5.81,80.78,50.23,1.07,1.11,11.92,0.03,1.61
31,-25.5,895,19790623,20.21,8.18,98.41,41.71,1.08,1.01,14.57,0.03,1.95
31,-25.5,895,19790624,21.96,6.22,85.27,38.46,0.96,1.4,15.04,0.00,2.32
31,-25.5,895,19790625,22.35,6.99,78.82,29.45,0.82,1.64,15.26,0.00,2.65
31,-25.5,895,19790626,24,6.82,67.8,21.93,0.7,2.33,15.16,0.00,3.44
31,-25.5,895,19790627,18.33,4.64,68.09,35.54,0.69,1.44,15.13,0.00,2.23
31,-25.5,895,19790628,20.56,5.93,59.97,27.16,0.62,1.67,15.35,0.00,2.68
31,-25.5,895,19790629,21.33,4.37,81.31,37.75,0.85,1.28,15.15,0.00,2.25
31,-25.5,895,19790630,21.77,6.15,62.64,25.29,0.69,1.51,15.52,0.00,2.62
31,-25.5,895,19790701,17.98,6.45,85.3,44.76,0.88,1.1,13.41,0.04,1.87
31,-25.5,895,19790702,16.4,9.44,89.48,53.14,1.06,1.31,9.33,1.95,1.59
31,-25.5,895,19790703,16.2,9.27,94.16,54.07,0.99,0.97,10.46,1.38,1.58
31,-25.5,895,19790704,17.57,3.74,91.42,35.26,0.71,1.15,15.36,0.00,2.01
31,-25.5,895,19790705,19.23,3.44,81.84,33.61,0.7,1.13,15.45,0.00,2.12
31,-25.5,895,19790706,21.05,3.71,86.44,29.39,0.71,1.48,15.53,0.00,2.48
31,-25.5,895,19790707,20.01,5.35,65.54,32.94,0.83,1.84,15.43,0.31,2.51
31,-25.5,895,19790708,14.63,9.46,78.24,52.26,0.95,1.3,5.96,2.47,1.42
31,-25.5,895,19790709,13.3,8.29,95.23,67.75,1.05,0.95,6.25,2.09,1.10
31,-25.5,895,19790710,15.28,7.34,96.11,58.54,0.99,0.9,8.62,0.71,1.36
31,-25.5,895,19790711,17.22,5.81,95.84,52.46,0.92,1.04,12.6,0.05,1.74
31,-25.5,895,19790712,18.23,6.77,94.98,46.5,0.92,1.21,14.07,0.00,2.00
31,-25.5,895,19790713,20.07,5.26,93.7,42.85,0.95,1.24,14.07,0.05,2.09
31,-25.5,895,19790714,22.65,6.72,85.04,35.93,1.03,1.31,14.2,0.00,2.34
31,-25.5,895,19790715,23,7.68,88.47,38.46,1.07,1.22,14.59,0.00,2.35
31,-25.5,895,19790716,20.47,7.39,91.95,51.3,1.16,1.1,13.96,0.01,2.00
31,-25.5,895,19790717,24.01,7.52,92.91,34.74,1.09,1.54,15.58,0.00,2.67
31,-25.5,895,19790718,22.36,8.07,79.22,36.67,1.1,1.6,15.13,0.00,2.53
31,-25.5,895,19790719,23.13,8.23,93.98,38.7,1.12,1.34,15.6,0.01,2.50
31,-25.5,895,19790720,22.58,7.57,83.18,44.01,1.16,1.44,15.01,0.00,2.41
31,-25.5,895,19790721,20.72,7.55,88.59,58.21,1.21,1.6,10.98,2.74,1.97
31,-25.5,895,19790722,21.73,4,71.27,28.71,0.71,1.84,16.66,0.00,2.96
31,-25.5,895,19790723,22.76,5.04,78.29,31.56,0.8,1.59,16.67,0.00,2.87
31,-25.5,895,19790724,16.83,5.43,64.85,24.82,0.53,2.07,16.49,0.00,2.90
31,-25.5,895,19790725,16.39,2.97,85.71,30.57,0.58,1.42,16.72,0.00,2.36
31,-25.5,895,19790726,17.82,2,85.35,36.62,0.68,1.18,16.73,0.00,2.25
31,-25.5,895,19790727,22.24,3.7,80.46,23.76,0.7,1.57,16.97,0.00,2.92
31,-25.5,895,19790728,20.48,5.51,60.9,28.96,0.66,1.64,16.97,0.00,2.90
31,-25.5,895,19790729,18.03,7.81,81.2,45.24,0.94,1.12,12.73,0.02,2.03
31,-25.5,895,19790730,19.77,5.1,90.22,38.66,0.89,1.19,16.99,0.00,2.40
31,-25.5,895,19790731,21.89,4.98,84.62,32.62,0.84,1.12,17.25,0.00,2.60
31,-25.5,895,19790801,22.45,4.98,87.59,32.89,0.91,1.15,17.42,0.00,2.64
31,-25.5,895,19790802,22.11,6.06,78.93,31.16,0.89,1.48,17.44,0.00,2.85
31,-25.5,895,19790803,23.44,6.08,79.53,30.27,0.9,1.33,17.6,0.00,2.91
31,-25.5,895,19790804,22.99,5.87,83.49,40.11,1.01,1.31,16.94,0.00,2.74
31,-25.5,895,19790805,26.45,7,60.38,22.25,0.86,1.57,17.91,0.00,3.46
31,-25.5,895,19790806,25.87,7.68,68.61,28.29,0.94,1.48,17.8,0.00,3.31
31,-25.5,895,19790807,27.34,7.88,65.87,25.62,0.97,1.45,17.68,0.00,3.43
31,-25.5,895,19790808,28.79,9.16,65.88,24.71,1.06,1.51,18.11,0.00,3.64
31,-25.5,895,19790809,17.06,11.8,87.96,62.04,1.18,1.42,8.55,1.06,1.79
31,-25.5,895,19790810,16.92,10.81,85.55,57.83,1.08,1.19,9.85,1.18,1.87
31,-25.5,895,19790811,22.1,7.91,89.69,44.78,1.13,1.14,17.25,0.01,2.68
31,-25.5,895,19790812,16.93,9.42,83.73,63.32,1.21,1.06,6.02,1.21,1.35
31,-25.5,895,19790813,17.69,11.29,83.74,62.22,1.27,0.94,8.74,1.76,1.63
31,-25.5,895,19790814,21.06,8.72,94.66,44,1.22,1.52,16.27,1.70,2.63
31,-25.5,895,19790815,20.16,10.15,84.4,44.5,1.11,1.32,13.43,0.49,2.43
31,-25.5,895,19790816,23.88,7.89,87.98,34.41,1.08,1.23,17.59,0.01,3.00
31,-25.5,895,19790817,17.09,10.64,85.44,69.2,1.24,1.33,7.68,3.50,1.60
31,-25.5,895,19790818,17.48,11.4,97.05,66.67,1.28,1.11,8.43,2.05,1.65
31,-25.5,895,19790819,18.42,11.5,97.83,57.93,1.26,1.41,10.09,1.00,1.97
31,-25.5,895,19790820,17.79,9.22,97.37,72.63,1.31,1.16,8.48,4.77,1.55
31,-25.5,895,19790821,19.96,11.56,92.76,51.76,1.34,1.49,11.58,1.70,2.19
31,-25.5,895,19790822,25.01,10.16,85.41,30.81,1.24,1.27,18.86,0.01,3.30
31,-25.5,895,19790823,21.93,10.6,72.36,40.33,1.09,1.13,10.35,0.00,2.34
31,-25.5,895,19790824,21.99,9.6,85,47.16,1.39,1.35,15.7,5.40,2.61
31,-25.5,895,19790825,22.68,13.57,93.31,52.81,1.51,1.46,14.32,1.74,2.70
31,-25.5,895,19790826,24.53,9.41,88.44,47.33,1.41,1.52,17.33,2.34,3.10
31,-25.5,895,19790827,24.31,12.14,89.62,49.82,1.51,1.42,14.54,9.72,2.81
31,-25.5,895,19790828,26.55,11.33,88.27,43.18,1.6,1.47,17.91,1.69,3.34
31,-25.5,895,19790829,20.85,11.48,85.96,58.21,1.6,1.33,11.03,2.90,1.96
31,-25.5,895,19790830,27.76,12.85,91.46,53.64,1.66,1.5,17.84,1.00,3.53
31,-25.5,895,19790831,27.76,13.35,89.78,40.1,1.52,1.69,18.71,1.07,3.86
31,-25.5,895,19790901,17.65,13.04,83.98,68.83,1.31,1.66,6.01,1.95,1.71
31,-25.5,895,19790902,16.16,11.68,91.26,61.73,1.28,1.32,5.07,2.46,1.36
31,-25.5,895,19790903,13.77,10.98,91.45,64.03,1.11,1.34,5.86,2.55,1.44
31,-25.5,895,19790904,16.27,9.7,87,54.87,1.07,1.21,9.91,0.38,1.93
31,-25.5,895,19790905,19.26,9.84,88.89,41.6,1.03,1.02,17.56,0.42,2.85
31,-25.5,895,19790906,22.59,5.61,88.03,37.56,1.04,1.2,22.03,0.00,3.48
31,-25.5,895,19790907,19.62,9.39,73.14,51.69,1.1,2.33,12.01,0.87,2.74
31,-25.5,895,19790908,15.77,8.24,74.44,44.69,0.87,1.39,16,0.14,2.63
31,-25.5,895,19790909,20.73,4.88,85.58,39.78,0.9,1.26,22.68,0.00,3.48
31,-25.5,895,19790910,22.94,5.04,81.42,32.68,0.94,1.21,23.05,0.00,3.71
31,-25.5,895,19790911,25.23,6.95,81.53,34.42,1.07,1.27,22.9,0.00,3.97
31,-25.5,895,19790912,27.4,8.37,79.96,28.89,1.19,1.29,23.03,0.00,4.22
31,-25.5,895,19790913,20.29,9.43,72.22,57.27,1.24,1.57,13.26,1.83,2.56
31,-25.5,895,19790914,20.04,12.13,85.69,60.55,1.4,1.22,10.74,0.99,2.18
31,-25.5,895,19790915,29.95,9.63,87.18,23.8,1.3,1.67,22.94,0.00,4.76
31,-25.5,895,19790916,22.24,11.45,79.4,50.5,1.39,1.88,16.76,1.13,3.18
31,-25.5,895,19790917,20.76,12.78,92.87,61.64,1.43,1.68,12.59,1.07,2.56
31,-25.5,895,19790918,19.89,12.94,88.37,65.5,1.6,1.58,9.64,2.94,1.93
31,-25.5,895,19790919,18.37,14.03,94.42,72.69,1.64,1.55,6.67,5.07,1.48
31,-25.5,895,19790920,23.44,14.19,95.59,69.04,1.69,1.56,13.35,2.41,2.75
31,-25.5,895,19790921,31.47,13.03,98.67,36.37,1.63,1.31,21.88,0.27,4.61
31,-25.5,895,19790922,32.83,14,85.09,25.91,1.44,1.67,23.16,0.00,5.33
31,-25.5,895,19790923,33.69,13.41,54.73,20.28,1.39,1.99,24.55,0.17,5.88
31,-25.5,895,19790924,19.16,14.27,96.35,69.15,1.62,1.79,8.83,5.70,1.88
31,-25.5,895,19790925,19.37,13.98,93.83,70.35,1.58,1.55,9.31,3.20,1.97
31,-25.5,895,19790926,28.74,14.1,90.35,50.35,1.87,1.46,20.03,15.62,4.08
31,-25.5,895,19790927,19.58,14.73,98.8,74.13,1.69,1.43,10.07,4.46,2.00
31,-25.5,895,19790928,28.25,14.39,92.78,45.01,1.68,1.62,25.07,0.05,4.88
31,-25.5,895,19790929,31.01,11.85,80.11,29.26,1.58,1.42,24.36,0.01,5.01
31,-25.5,895,19790930,26.5,14.96,85.6,50.74,1.86,1.48,22.16,0.16,4.16
31,-25.5,895,19791001,34.05,14.9,80.11,23.76,1.62,1.83,24.67,0.00,5.84
31,-25.5,895,19791002,33.62,15.64,69.26,27.28,1.76,1.72,23.5,0.72,5.51
31,-25.5,895,19791003,21.07,15.4,85.23,61.04,1.56,1.58,13.05,0.85,2.75
31,-25.5,895,19791004,27.74,14.87,85.56,50.25,1.76,1.45,23,0.26,4.52
31,-25.5,895,19791005,23.52,15.55,87.48,61.24,1.77,1.79,16.2,1.61,3.24
31,-25.5,895,19791006,20.54,15.11,93.44,68.9,1.57,1.69,11.39,2.97,2.50
31,-25.5,895,19791007,21.04,14.18,86.06,64.61,1.49,1.37,13.19,1.50,2.72
31,-25.5,895,19791008,27.56,12.71,86.37,45.25,1.69,1.39,25.51,0.01,4.76
31,-25.5,895,19791009,32,13.83,73.73,25.83,1.45,1.81,25.71,0.00,5.80
31,-25.5,895,19791010,27.88,13.99,72.21,38.42,1.51,1.57,26.74,0.00,5.22
31,-25.5,895,19791011,33.12,13.26,83.75,23.65,1.56,1.49,24.99,0.15,5.57
