Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
25.3,-33.8,95,19820329,24.17,12.27,93.65,48.7,1.58,1.91,19.49,0.27,3.33
25.3,-33.8,95,19820330,20.74,15.45,93.68,55.97,1.62,2.16,12.08,5.28,2.40
25.3,-33.8,95,19820331,24.72,13.22,94.17,46.12,1.59,1.41,20.18,0.00,3.37
25.3,-33.8,95,19820401,22.74,12.77,92.31,47.46,1.55,2.41,18.26,0.60,3.15
25.3,-33.8,95,19820402,23.55,15.97,86.92,55.07,1.65,4.06,14.01,1.01,3.44
25.3,-33.8,95,19820403,27.76,14.89,89.97,48.22,1.81,3.19,19.64,0.00,4.16
25.3,-33.8,95,19820404,32.65,15.4,89.64,31.02,1.66,1.71,18.89,0.20,4.37
25.3,-33.8,95,19820405,33.57,17.61,68.31,31.42,1.63,1.96,18.84,0.46,4.82
25.3,-33.8,95,19820406,24.8,18.39,74.6,63.71,1.84,1.76,12.14,1.58,2.74
25.3,-33.8,95,19820407,25.16,16.77,93.48,68.54,2.01,1.89,6.86,11.03,1.93
25.3,-33.8,95,19820408,21.2,16.25,86.19,69.92,1.78,2.32,8.92,2.85,1.96
25.3,-33.8,95,19820409,18.13,15.06,93.12,84.36,1.74,4.44,2.19,17.52,0.96
25.3,-33.8,95,19820410,24.96,15.04,92.52,58.36,1.78,2.08,8,8.67,2.24
25.3,-33.8,95,19820411,20.2,12.18,78.27,53.87,1.29,4.79,14.01,0.75,3.19
25.3,-33.8,95,19820412,19.51,10.29,75.97,47.8,1.12,1.78,18.33,0.00,2.80
25.3,-33.8,95,19820413,22.59,8.77,93.87,43.83,1.29,1.2,18.07,0.00,2.67
25.3,-33.8,95,19820414,22.87,12.53,83.47,53.01,1.49,1.61,17.87,0.00,2.82
25.3,-33.8,95,19820415,23.08,12.42,91.4,53.6,1.58,1.33,15.7,0.03,2.49
25.3,-33.8,95,19820416,20.28,14.14,90.89,66.84,1.56,2.36,9.46,5.46,2.00
25.3,-33.8,95,19820417,15,8.97,79.17,42.67,0.9,5.14,13.34,7.92,2.90
25.3,-33.8,95,19820418,13.78,7.65,78.95,53.51,0.93,4.4,13.71,2.10,2.28
25.3,-33.8,95,19820419,14.61,9.46,77.9,72.24,1.11,4.85,3.75,2.77,1.65
25.3,-33.8,95,19820420,19.43,9.14,80.86,43.62,1.14,1.84,17.46,0.00,2.52
25.3,-33.8,95,19820421,19.75,9.05,94.83,57.47,1.34,1.84,15.58,0.01,2.15
25.3,-33.8,95,19820422,19.29,12.59,93.64,62.57,1.47,3.28,10.87,0.95,2.05
25.3,-33.8,95,19820423,22.86,12.2,90.96,52.64,1.47,2.71,16.29,0.00,2.85
25.3,-33.8,95,19820424,26.35,11.62,91.05,43.76,1.54,1.58,15.86,0.00,2.81
25.3,-33.8,95,19820425,26.93,13.57,69.86,36.9,1.34,1.91,15.4,0.00,3.30
25.3,-33.8,95,19820426,25.88,15.14,81.67,44.88,1.48,2.36,12.49,0.62,3.15
25.3,-33.8,95,19820427,17,13.63,90.92,85.59,1.57,2.41,3.6,27.72,0.99
25.3,-33.8,95,19820428,15.97,10.71,87.86,59.99,1.15,2.22,9.14,7.05,1.73
25.3,-33.8,95,19820429,14.65,8.85,80.97,48.42,1.02,5.06,8.31,1.88,2.09
25.3,-33.8,95,19820430,14.99,8.3,86.5,62.04,1.08,3.58,7.26,1.80,1.66
25.3,-33.8,95,19820501,18.02,8.54,79.94,48.17,1.06,1.84,15.75,0.00,2.16
25.3,-33.8,95,19820502,21.1,6.54,90.57,47.45,1.11,1.37,15.07,0.00,2.12
25.3,-33.8,95,19820503,23.13,9.75,66.52,37.3,1.03,2.11,9.1,0.00,2.69
25.3,-33.8,95,19820504,20.66,9.7,81.89,50.35,1.22,1.21,15,0.00,2.02
25.3,-33.8,95,19820505,26.62,8.75,91.96,43.27,1.33,1.31,14.75,0.00,2.48
25.3,-33.8,95,19820506,27.93,11.84,67.1,37.84,1.35,1.54,14.71,0.00,2.83
25.3,-33.8,95,19820507,28.85,12.76,70.18,34.06,1.3,1.75,14.65,0.00,3.15
25.3,-33.8,95,19820508,28.86,13.37,58.45,27.77,1.08,2.23,14.76,0.00,3.76
25.3,-33.8,95,19820509,27.29,14.04,58.91,32.43,1.18,2.02,10.8,0.00,3.17
25.3,-33.8,95,19820510,26.19,12.41,77.1,38.92,1.47,1.27,13.21,0.01,2.28
25.3,-33.8,95,19820511,20.45,12.12,77.84,50.59,1.25,2.52,12.77,0.14,2.37
25.3,-33.8,95,19820512,20.74,9.28,81.6,41.18,1.1,1.59,13.91,0.00,2.10
25.3,-33.8,95,19820513,22.78,9.97,75.45,28.58,1.02,2.25,14.15,0.00,2.80
25.3,-33.8,95,19820514,22.89,9.06,81.01,40.81,1.05,1,11.44,0.01,1.86
25.3,-33.8,95,19820515,25.75,8.21,71.05,29.83,1.06,1.13,12.34,0.00,2.14
25.3,-33.8,95,19820516,27.23,10.78,74.54,30.16,1.22,1.42,9.59,0.00,2.35
25.3,-33.8,95,19820517,24.09,12.6,77.32,41.32,1.3,1.8,10.77,1.01,2.32
25.3,-33.8,95,19820518,21.89,11.24,82.29,50.03,1.33,1.63,12.48,0.00,1.94
25.3,-33.8,95,19820519,26.32,9.83,94.38,33.15,1.1,2.31,12.42,0.00,3.05
25.3,-33.8,95,19820520,26.41,9.86,77.84,27.81,1.09,1.51,13.02,0.00,2.47
25.3,-33.8,95,19820521,26.23,10.66,48.13,23.51,0.92,3.78,12.99,0.00,4.37
25.3,-33.8,95,19820522,18.98,9.3,75.86,49.64,1.13,2.36,9.4,0.00,1.88
25.3,-33.8,95,19820523,25.38,8.23,86.82,37.91,1.06,1.67,12.85,0.00,2.42
25.3,-33.8,95,19820524,20.13,9.55,80.56,57.55,1.16,3.19,9.8,0.12,2.27
25.3,-33.8,95,19820525,15.04,9.4,74.02,59.05,0.99,2.53,6.92,0.40,1.66
25.3,-33.8,95,19820526,15.02,7.49,85.72,57.71,1.03,2.03,7.76,1.14,1.30
25.3,-33.8,95,19820527,16.84,7.56,86.69,58.64,1.09,1.59,10.17,0.07,1.35
25.3,-33.8,95,19820528,22.02,5.77,91.75,40.06,0.99,1.56,12.19,0.00,1.92
25.3,-33.8,95,19820529,18.66,8.98,76.33,46.83,1.07,2.1,12.17,0.06,1.84
25.3,-33.8,95,19820530,15.99,8.88,92.78,64.52,1.2,1.65,7.57,1.19,1.11
25.3,-33.8,95,19820531,19.22,7.21,91.22,53.73,1.03,1.64,12.2,0.00,1.67
25.3,-33.8,95,19820601,26.7,7.68,65.79,36.01,1.06,2.1,11.8,0.00,2.72
25.3,-33.8,95,19820602,27,11.59,56.49,29.22,0.93,2.29,11.65,0.00,3.23
25.3,-33.8,95,19820603,27.11,12.73,61.21,29.23,0.9,1.93,11.53,0.00,2.98
25.3,-33.8,95,19820604,27.11,12.4,48.85,23.73,0.78,2.69,11.78,0.00,3.82
25.3,-33.8,95,19820605,29,14.19,50.94,23.86,1.03,2.13,10.47,2.18,3.29
25.3,-33.8,95,19820606,14.91,9.66,89.79,79.01,1.21,3.25,5.26,11.65,1.15
25.3,-33.8,95,19820607,16.66,6.88,76.97,53.49,0.93,1.52,11.59,0.06,1.43
25.3,-33.8,95,19820608,19.66,5.56,79.1,40.56,0.83,1.66,11.85,0.00,1.83
25.3,-33.8,95,19820609,22.27,5.7,60.91,30.23,0.74,2.48,11.94,0.00,2.75
25.3,-33.8,95,19820610,23.08,13.11,65.8,30.23,0.91,2.75,8.52,0.00,3.17
25.3,-33.8,95,19820611,16.01,10.56,93.21,64.89,1.24,1.66,5.74,7.28,1.07
25.3,-33.8,95,19820612,12.95,9.63,93.08,86.89,1.22,2.06,1.46,20.50,0.68
25.3,-33.8,95,19820613,14.99,6.58,79.37,51.29,0.85,1.65,11.35,0.29,1.40
25.3,-33.8,95,19820614,15.69,4.51,86.01,53.71,0.98,2.21,9.94,0.80,1.29
25.3,-33.8,95,19820615,16.04,8.24,85.86,49.02,0.9,2.31,11.49,1.55,1.76
25.3,-33.8,95,19820616,19.36,9.51,59.72,35.02,0.82,3.58,10.92,0.01,2.99
25.3,-33.8,95,19820617,13.01,7.18,85.47,60.01,0.91,3.43,6.76,3.83,1.51
25.3,-33.8,95,19820618,14.53,4.88,67.65,45.34,0.71,1.64,11.53,0.00,1.46
25.3,-33.8,95,19820619,17.57,3.88,74.62,41.01,0.72,1.5,11.32,0.00,1.58
25.3,-33.8,95,19820620,21.9,5.9,60.76,35.87,0.82,3.43,11.38,0.00,3.06
25.3,-33.8,95,19820621,24.19,11.26,77.08,32.05,1.02,4.39,9.68,0.01,3.92
25.3,-33.8,95,19820622,15.33,7.07,69.73,43.98,0.82,2.48,10.18,0.01,1.80
25.3,-33.8,95,19820623,20.95,6.45,69.05,38.63,0.85,1.89,11.1,0.00,2.05
25.3,-33.8,95,19820624,23.14,9.55,58.72,36.45,0.88,2.23,11.18,0.00,2.61
25.3,-33.8,95,19820625,24.39,11.52,46.46,32.88,0.94,2.28,7.82,0.00,2.82
25.3,-33.8,95,19820626,16.27,11.04,81.43,58.06,1.17,2.58,8.7,0.33,1.50
25.3,-33.8,95,19820627,16.17,8.89,84.11,62.52,1.13,1.13,6.96,0.05,1.03
25.3,-33.8,95,19820628,21.46,7.53,87.29,42.05,1,1.79,11.25,0.00,1.91
25.3,-33.8,95,19820629,26.28,8.33,55.73,29.94,0.84,3,11.04,0.00,3.61
25.3,-33.8,95,19820630,26.74,15.1,40.67,23.35,0.85,3.09,11.01,0.00,4.15
25.3,-33.8,95,19820701,15.55,11.1,91.1,73.36,1.35,2.54,5.09,8.01,0.96
25.3,-33.8,95,19820702,11.83,8.03,79.92,60.81,0.93,2.99,3.93,7.87,1.27
25.3,-33.8,95,19820703,15.52,6.78,74.65,46.32,0.87,2.71,9.87,0.09,1.80
25.3,-33.8,95,19820704,18.38,9.67,83.14,55.56,1.15,2.41,10.22,0.00,1.70
25.3,-33.8,95,19820705,19.14,7.85,95.1,61.1,1.2,1.38,10.73,0.00,1.32
25.3,-33.8,95,19820706,21.53,8,89.41,48.52,1.19,1.59,11.23,0.00,1.65
25.3,-33.8,95,19820707,20.94,8.24,89.66,45.56,1.1,1.19,11.27,0.00,1.51
25.3,-33.8,95,19820708,22.09,7.27,91.95,43.35,1.1,1.27,11.33,0.00,1.63
25.3,-33.8,95,19820709,22.28,10.34,83.55,44.02,1.25,2.48,11.33,0.04,2.18
25.3,-33.8,95,19820710,19.16,10.43,90.99,66.39,1.37,1.64,9.82,0.00,1.33
25.3,-33.8,95,19820711,24.26,9.78,80.52,30.53,1.12,2.69,11.53,0.00,2.77
25.3,-33.8,95,19820712,15.49,10.19,80.96,57.81,1.09,4.02,6.65,0.50,1.80
25.3,-33.8,95,19820713,15.31,8.61,82.41,54.98,0.97,2,8.34,0.71,1.51
25.3,-33.8,95,19820714,21.98,4.99,88.24,34.94,0.82,2.34,11.98,0.00,2.54
25.3,-33.8,95,19820715,17.9,9.36,71.97,33.54,0.94,3.84,9.17,0.07,2.61
25.3,-33.8,95,19820716,17.7,5.51,85.55,44.01,0.86,1.68,11.85,0.00,1.71
25.3,-33.8,95,19820717,17.32,6.79,77.67,46.15,0.9,2,11.84,0.00,1.81
25.3,-33.8,95,19820718,21.61,6.11,91.55,33.14,1,1.67,12.18,0.00,1.97
25.3,-33.8,95,19820719,24.24,7.09,94.69,31.17,0.91,2.17,11.91,0.00,2.72
25.3,-33.8,95,19820720,25.64,13.38,46.88,24.84,0.74,2.9,11.62,0.00,4.07
25.3,-33.8,95,19820721,26.63,12.41,49.48,21.53,1.01,1.93,10.35,0.07,2.92
25.3,-33.8,95,19820722,22.02,12.96,89.36,31.12,1.17,2.98,10.59,1.14,2.81
25.3,-33.8,95,19820723,19.07,8.66,49.57,32.21,0.72,2.89,12.22,0.01,2.96
25.3,-33.8,95,19820724,17.8,6.49,73.82,43.35,0.85,2.02,12.25,0.00,2.03
25.3,-33.8,95,19820725,17.05,6.54,95.63,51.41,0.99,1.38,12.16,0.00,1.52
25.3,-33.8,95,19820726,17.67,7.75,89.1,71.23,1.22,0.95,7.47,3.73,1.11
25.3,-33.8,95,19820727,18.74,10.46,83.44,57.69,1.29,1.82,10.7,0.02,1.60
25.3,-33.8,95,19820728,22.36,8.47,92.73,35.49,1.14,2,12.81,0.02,2.28
25.3,-33.8,95,19820729,17.18,10.01,70.09,42.64,0.95,3.58,10.85,0.06,2.58
25.3,-33.8,95,19820730,17.99,7.94,82.65,47.74,0.99,1.61,12.68,0.00,1.83
25.3,-33.8,95,19820731,21.22,5.4,93.66,39.28,0.98,1.46,11.51,0.02,1.95
25.3,-33.8,95,19820801,16.45,11.29,81.96,55.35,1.13,3.69,9.48,0.50,2.13
25.3,-33.8,95,19820802,18.09,8.22,77.04,46.47,0.97,1.6,12.98,0.01,1.92
25.3,-33.8,95,19820803,19.51,7.47,80.16,31.84,0.86,3.64,12.63,0.01,3.08
25.3,-33.8,95,19820804,16.12,8.06,71.37,40.01,0.83,3.64,11.75,0.12,2.64
25.3,-33.8,95,19820805,13.7,7.24,74.82,51.97,0.81,3.31,8.19,0.35,2.06
25.3,-33.8,95,19820806,16.36,5.29,74.5,44.9,0.79,1.65,14.2,0.00,1.96
25.3,-33.8,95,19820807,21.81,4.79,91.89,36.1,0.84,1.47,14.13,0.00,2.33
25.3,-33.8,95,19820808,29.3,12.48,55.21,26.16,1.11,3.25,12.51,1.66,4.54
25.3,-33.8,95,19820809,19.52,10.05,87.38,44.19,1.14,1.96,12.26,6.59,2.15
25.3,-33.8,95,19820810,24,8.11,72.94,28.69,0.89,2.62,13.39,0.07,3.41
25.3,-33.8,95,19820811,19.41,9.1,81.27,43.07,1.05,2.5,13.65,0.00,2.49
25.3,-33.8,95,19820812,20.51,6.84,89.94,44.72,1.02,1.22,14.46,0.00,2.08
25.3,-33.8,95,19820813,27.08,8.04,74.77,21,0.75,1.99,15.36,0.00,3.64
25.3,-33.8,95,19820814,29.6,10.77,39.35,18.34,0.65,2.56,15.49,0.00,4.75
25.3,-33.8,95,19820815,18.62,10.92,89.27,55.93,1.24,2.1,11.93,0.00,2.03
25.3,-33.8,95,19820816,21.54,7.8,92.55,45.38,1.06,1.27,15.16,0.00,2.30
25.3,-33.8,95,19820817,21.07,7.86,91.7,48.71,1.14,1.1,15.36,0.00,2.15
25.3,-33.8,95,19820818,20.57,9.05,93.08,49.07,1.14,1.28,15.08,0.01,2.23
25.3,-33.8,95,19820819,30.22,9.1,95.96,24.84,1.03,1.73,15.3,0.00,3.65
25.3,-33.8,95,19820820,18.11,8.73,78.93,50.4,1.08,3.87,13.41,2.24,2.63
25.3,-33.8,95,19820821,12.76,7.4,78.36,63.72,0.91,3.45,10.88,2.84,1.87
25.3,-33.8,95,19820822,17.25,7.24,67.6,43.21,0.9,2.15,14.3,0.01,2.41
25.3,-33.8,95,19820823,23.64,5.76,94.58,23.97,0.8,2.42,15.58,0.00,3.56
25.3,-33.8,95,19820824,17.28,10.25,80.68,57.26,1.1,3.1,10.59,0.25,2.32
25.3,-33.8,95,19820825,18.94,7.64,86.59,52.19,1.08,1.6,14.76,0.01,2.25
25.3,-33.8,95,19820826,21.07,6.52,96.59,41.45,1.05,1.71,16.47,0.00,2.63
25.3,-33.8,95,19820827,25.72,5.93,93.47,28.64,1.04,1.63,17.15,0.00,3.20
25.3,-33.8,95,19820828,20.04,11.69,86.04,48.43,1.23,2.98,15.71,0.01,2.93
25.3,-33.8,95,19820829,19.14,9.86,83.01,47.76,1.12,2.11,13.93,0.00,2.51
25.3,-33.8,95,19820830,26.52,8.13,89.93,24.62,0.92,1.68,17.15,0.01,3.57
25.3,-33.8,95,19820831,19.77,12.51,73.6,54.09,1.24,3.4,15.87,1.88,3.10
25.3,-33.8,95,19820901,14.86,12.27,96.45,91.59,1.52,3.13,3.32,13.37,0.67
25.3,-33.8,95,19820902,17.65,11.45,94.47,71.81,1.41,2.58,9.68,2.28,1.71
25.3,-33.8,95,19820903,15.75,11.32,85.74,65.42,1.15,2.67,8.98,0.79,1.98
25.3,-33.8,95,19820904,13.76,7.17,86.06,53.69,0.88,2.18,12.63,2.07,2.08
25.3,-33.8,95,19820905,17.67,6.06,79.12,42.54,0.83,2.49,19.21,0.00,3.07
25.3,-33.8,95,19820906,17.15,5.37,86.73,54.95,1.06,2.04,13.88,0.27,2.09
25.3,-33.8,95,19820907,17.67,8.22,91.9,54.46,1.13,1.53,17.03,0.10,2.39
25.3,-33.8,95,19820908,18,9.28,87.8,56.46,1.14,2.22,18.13,0.03,2.71
25.3,-33.8,95,19820909,28.96,7.23,98.11,30.06,1.11,1.4,19.57,0.00,3.83
25.3,-33.8,95,19820910,31.59,11.3,53.61,22.36,0.99,2.09,18.16,0.35,4.89
25.3,-33.8,95,19820911,24.92,13.67,86.54,52.63,1.53,1.65,14.85,0.74,3.03
25.3,-33.8,95,19820912,19.43,11.85,95.74,64.56,1.48,1.87,11.63,3.10,2.03
25.3,-33.8,95,19820913,18.9,12.62,93.91,69.57,1.58,2.3,9.79,3.12,1.73
25.3,-33.8,95,19820914,19.53,13.99,93.25,69.08,1.61,1.74,10.87,6.72,1.95
25.3,-33.8,95,19820915,14.7,12.04,92.86,86.5,1.45,1.72,2.46,17.09,0.76
25.3,-33.8,95,19820916,16.82,9.75,98.6,74.99,1.44,1.82,9.03,0.79,1.39
25.3,-33.8,95,19820917,21.71,8.9,96.31,67.56,1.61,2.23,19.11,0.01,2.66
25.3,-33.8,95,19820918,26.6,13.12,96.9,60.48,1.83,2.23,19.23,0.00,3.56
25.3,-33.8,95,19820919,25.74,13.16,84.12,63.11,1.59,1.93,18.08,2.48,3.54
25.3,-33.8,95,19820920,21.39,12.17,87.64,47.01,1.31,1.98,20.99,0.00,3.48
25.3,-33.8,95,19820921,17.56,10.82,82.38,52.6,1.18,2.42,12.09,0.13,2.41
25.3,-33.8,95,19820922,21.32,7.45,91.63,53.87,1.23,1.5,21.67,0.00,3.25
25.3,-33.8,95,19820923,21.61,9.89,88.93,57.02,1.42,1.6,19.72,0.00,3.06
25.3,-33.8,95,19820924,26.02,10.27,99.18,47.41,1.52,1.26,22.26,0.00,3.76
25.3,-33.8,95,19820925,20.03,13.18,97.65,66.29,1.63,2.13,13.32,1.06,2.26
25.3,-33.8,95,19820926,21.59,13.08,91.14,66.53,1.62,2.86,17.12,0.06,2.95
25.3,-33.8,95,19820927,24.91,13.27,96.91,53.81,1.66,1.59,20.14,0.01,3.56
25.3,-33.8,95,19820928,22.68,15.86,85.42,64.03,1.77,1.94,16.53,1.53,3.03
25.3,-33.8,95,19820929,27.25,15.85,92.11,54.45,1.84,1.5,21.17,0.04,4.01
25.3,-33.8,95,19820930,23.2,13.46,91.39,52.91,1.53,1.64,22.59,0.00,3.79
25.3,-33.8,95,19821001,28.52,12.58,81.24,27.94,1.21,1.28,23.26,0.00,4.53
25.3,-33.8,95,19821002,24.09,12.9,64.56,38.1,1.21,1.53,23.18,0.00,4.21
25.3,-33.8,95,19821003,22.58,13.3,98.76,56.64,1.61,2,19.79,0.28,3.39
25.3,-33.8,95,19821004,25.08,15.66,94.39,57.15,1.78,3.05,20.9,0.35,4.10
25.3,-33.8,95,19821005,30.68,14.58,92.2,42.58,1.86,1.46,22.49,0.01,4.60
25.3,-33.8,95,19821006,28.13,15.85,87.26,37.07,1.61,1.96,20.71,0.08,4.55
25.3,-33.8,95,19821007,20.21,12.6,84.71,47.57,1.25,2.72,16.93,2.25,3.45
25.3,-33.8,95,19821008,16.7,9.41,67.25,44.25,0.93,4.23,19.47,0.68,3.73
25.3,-33.8,95,19821009,16.43,7.75,84.58,41.7,0.93,2.06,19,0.02,3.08
25.3,-33.8,95,19821010,18.84,10.02,83.76,52.42,1.28,3.72,15.93,0.60,2.91
25.3,-33.8,95,19821011,23.34,11.89,93.86,59.08,1.67,3.76,18.97,0.34,3.40
25.3,-33.8,95,19821012,28.25,14.1,94.37,46.2,1.62,2.8,19.61,10.19,4.72
25.3,-33.8,95,19821013,22.54,12.41,80.82,49.12,1.33,1.7,22.3,0.01,3.95
25.3,-33.8,95,19821014,24.24,11.65,92.49,33.9,1.31,1.57,23.16,1.12,4.21
25.3,-33.8,95,19821015,21.86,11.93,80.54,45.77,1.34,3.31,21.33,0.72,4.06
25.3,-33.8,95,19821016,20.43,12.61,79.49,57.92,1.37,1.81,18.29,0.34,3.26
25.3,-33.8,95,19821017,26.25,9.47,90.36,43.89,1.42,1.27,26.09,0.00,4.53
25.3,-33.8,95,19821018,22.81,12.81,93.42,54.33,1.57,1.64,25.07,0.01,4.09
25.3,-33.8,95,19821019,22.13,12.98,93.04,73.61,1.71,2.11,14.98,14.05,2.73
25.3,-33.8,95,19821020,17.16,11.06,88.62,49.86,1.14,5.38,17.82,0.96,3.45
25.3,-33.8,95,19821021,15.62,9.4,83.7,54.19,1,2.85,16.35,1.48,2.95
25.3,-33.8,95,19821022,20.54,7.09,79.46,42.08,1.02,2.91,27.46,0.00,4.50
25.3,-33.8,95,19821023,33.05,10.17,89.38,25.26,1.32,1.46,24.61,0.32,5.51
25.3,-33.8,95,19821024,29.76,13.27,83.36,38.34,1.48,1.32,25.35,0.14,5.12
25.3,-33.8,95,19821025,20.87,14.02,86.23,60.1,1.41,3.2,18.1,0.11,3.69
25.3,-33.8,95,19821026,17.04,11.59,76.63,50.59,1.13,3.27,12.9,0.35,2.91
25.3,-33.8,95,19821027,14.26,10.58,93.95,68.13,1.15,3.31,7.55,4.49,1.85
25.3,-33.8,95,19821028,20.26,10.43,82,53.06,1.16,4.07,25.14,0.00,4.49
25.3,-33.8,95,19821029,30.46,9.74,88.6,36.51,1.4,1.54,27.98,0.00,5.61
25.3,-33.8,95,19821030,21,13.69,73.26,54.29,1.37,3.68,22.08,0.00,4.25
25.3,-33.8,95,19821031,16.92,11.33,91.21,63.08,1.29,2.7,13.57,3.82,2.47
25.3,-33.8,95,19821101,17.67,9.46,92.07,50.02,1.08,1.75,19.74,0.85,3.28
25.3,-33.8,95,19821102,20.61,7.4,86.83,43.45,1.1,1.71,28.96,0.00,4.45
25.3,-33.8,95,19821103,19.61,11.15,90.36,61.33,1.46,1.39,18.67,2.26,3.02
25.3,-33.8,95,19821104,25.89,9.72,92.77,42.18,1.53,2.22,28.73,0.05,5.05
25.3,-33.8,95,19821105,24.09,15.83,94.14,62.62,1.8,3.51,21.77,2.38,4.21
25.3,-33.8,95,19821106,22.69,14.35,91.08,55.91,1.53,3.21,24.64,0.12,4.55
25.3,-33.8,95,19821107,24.59,10.89,86.03,44.5,1.41,1.92,27.46,0.00,4.87
25.3,-33.8,95,19821108,28.92,13.75,96.07,35.32,1.37,2.93,28.86,0.00,6.50
25.3,-33.8,95,19821109,19.66,11.97,79.11,51.91,1.23,4.07,22.61,1.10,4.20
25.3,-33.8,95,19821110,25.29,9.12,81.6,36.92,1.17,1.69,29.53,0.00,5.31
25.3,-33.8,95,19821111,22.41,11.8,84.04,43.89,1.12,4.28,20.91,0.19,5.02
25.3,-33.8,95,19821112,16.84,11.36,63.23,44.03,0.9,4.09,15.8,0.26,3.96
25.3,-33.8,95,19821113,22.35,10.21,71.5,37.68,1.02,2.08,29.65,0.00,5.26
25.3,-33.8,95,19821114,23.42,10.2,83.25,41.13,1.27,3.5,30.23,0.00,5.40
25.3,-33.8,95,19821115,26.4,15.09,91.25,48.4,1.78,2.54,15.34,0.94,3.78
25.3,-33.8,95,19821116,26.45,17.26,96.95,53.65,1.99,1.59,13.09,16.66,3.13
25.3,-33.8,95,19821117,26.49,16.82,93.1,53.46,1.95,1.66,24.18,8.69,4.67
25.3,-33.8,95,19821118,22.7,15.27,89.71,64.02,1.67,2.94,16.61,2.32,3.54
25.3,-33.8,95,19821119,20.19,12.53,83.7,58.77,1.36,1.94,15.65,0.29,3.12
25.3,-33.8,95,19821120,21.39,11.49,70.41,40.9,1.09,4.62,22.25,0.04,5.05
25.3,-33.8,95,19821121,18.4,10.08,60.61,44.32,0.91,3.31,20.8,0.16,4.31
25.3,-33.8,95,19821122,21.11,10.12,63.21,44.71,1.07,1.95,31.13,0.00,5.14
25.3,-33.8,95,19821123,23.63,10.96,88.08,49.98,1.48,1.53,26.27,0.00,4.52
25.3,-33.8,95,19821124,24.61,13.19,90.83,43.59,1.32,1.72,29.64,0.00,5.43
25.3,-33.8,95,19821125,26.8,12.33,74.63,42.37,1.44,2.78,29.45,1.24,5.90
25.3,-33.8,95,19821126,19.68,13.08,89.45,47.76,1.28,3.13,18.15,1.61,3.73
25.3,-33.8,95,19821127,22.99,12.55,83.33,44.82,1.19,2.03,28.71,0.27,5.28
25.3,-33.8,95,19821128,23.66,10.95,82.75,46.02,1.28,2.05,26.54,0.00,4.90
25.3,-33.8,95,19821129,23.42,12.83,81.76,46.1,1.48,2.52,24.82,0.09,4.63
25.3,-33.8,95,19821130,24.02,12.64,93.78,53.14,1.61,2.66,26.29,0.18,4.69
25.3,-33.8,95,19821201,25.31,13.59,93.26,45.65,1.55,2.39,30.89,0.09,5.65
25.3,-33.8,95,19821202,28.28,14.18,84.62,39.97,1.61,3.24,29.66,0.00,6.33
25.3,-33.8,95,19821203,24.22,14.05,90.04,49.63,1.6,1.95,30.56,0.01,5.33
25.3,-33.8,95,19821204,30.78,13.09,100,36.95,1.69,1.53,30.44,0.00,6.16
25.3,-33.8,95,19821205,27.42,15.01,74.13,37.88,1.41,1.81,24.3,5.57,5.31
25.3,-33.8,95,19821206,16.69,14.5,91.63,66.24,1.42,2.31,3.98,9.13,1.56
25.3,-33.8,95,19821207,22.36,13.66,77.33,52.37,1.3,1.59,21.44,0.12,4.20
25.3,-33.8,95,19821208,21.01,13.3,63.74,44.46,1.14,4.09,25.28,0.20,5.26
25.3,-33.8,95,19821209,23.55,10.64,74.78,40.07,1.27,2.28,31.07,0.00,5.45
25.3,-33.8,95,19821210,24.07,13.52,82.91,36.42,1.31,4.82,29.29,0.54,6.12
25.3,-33.8,95,19821211,21.05,13.2,68.76,47.94,1.25,3.76,20.6,0.33,4.47
25.3,-33.8,95,19821212,26.88,11.23,87.02,36.33,1.35,1.87,31.01,0.00,5.89
25.3,-33.8,95,19821213,20.49,13.16,81.59,42.79,1.16,4.58,23.91,0.00,5.04
25.3,-33.8,95,19821214,24.02,11.12,73.26,34.74,1.09,2.12,31.81,0.00,5.86
25.3,-33.8,95,19821215,37.25,11.22,87.96,20.29,1.2,2.07,32.37,0.00,8.12
25.3,-33.8,95,19821216,22.84,14.51,60.28,38.25,1.17,3.8,27.52,0.04,5.93
25.3,-33.8,95,19821217,28.87,11.82,79.53,32.28,1.33,1.45,31.67,0.00,6.17
25.3,-33.8,95,19821218,21.96,13.86,80.68,51.62,1.38,2.52,23.51,0.35,4.51
25.3,-33.8,95,19821219,26.1,13.2,88.83,50.94,1.63,3.11,29.07,0.01,5.57
25.3,-33.8,95,19821220,30.32,13.82,90.21,35.5,1.68,1.94,31.87,0.00,6.51
25.3,-33.8,95,19821221,26.65,15.79,77.73,40.11,1.42,1.85,30.35,0.01,6.04
25.3,-33.8,95,19821222,31.74,14.08,65,22.3,1.28,2.3,32.14,0.06,7.38
25.3,-33.8,95,19821223,19.54,13.4,86.68,44.91,1.21,3.08,16.72,1.71,3.79
25.3,-33.8,95,19821224,26.98,11.68,80.23,39.18,1.38,2.6,25.3,0.00,5.49
25.3,-33.8,95,19821225,22.86,13.87,66.25,45.71,1.28,3.83,27.87,0.15,5.63
25.3,-33.8,95,19821226,30.22,12.51,79.66,25.72,1.32,1.71,22.82,0.05,5.44
25.3,-33.8,95,19821227,25.13,15.99,64.34,48.99,1.53,3.53,24.27,0.08,5.44
